,Code,Year,Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent) (%)
1566,DOM,1990,3.3225992059099996
1567,DOM,1991,3.32770518476
1568,DOM,1992,3.3343463043800003
1569,DOM,1993,3.34235509412
1570,DOM,1994,3.3508855936799997
1571,DOM,1995,3.35959962064
1572,DOM,1996,3.38622633171
1573,DOM,1997,3.41499002462
1574,DOM,1998,3.44742611076
1575,DOM,1999,3.4750483834700003
1576,DOM,2000,3.50814659834
1577,DOM,2001,3.5139869916000004
1578,DOM,2002,3.51794448939
1579,DOM,2003,3.5236512645599998
1580,DOM,2004,3.5307377051400004
1581,DOM,2005,3.5353693844
1582,DOM,2006,3.5303384213099998
1583,DOM,2007,3.5224443732800004
1584,DOM,2008,3.51780233897
1585,DOM,2009,3.5104985033499996
1586,DOM,2010,3.5055900232800004
1587,DOM,2011,3.49130742047
1588,DOM,2012,3.4748026013699995
1589,DOM,2013,3.46330132584
1590,DOM,2014,3.44896901576
1591,DOM,2015,3.4373284752599997
1592,DOM,2016,3.4229070437700004
1593,,1990,3.89533709734
1594,,1991,3.90984971518
1595,,1992,3.919562553570001
1596,,1993,3.9227561712199996
1597,,1994,3.92367195316
1598,,1995,3.92422975442
1599,,1996,3.91355632328
1600,,1997,3.9061726641
1601,,1998,3.89854604193
1602,,1999,3.8908057983099997
1603,,2000,3.8850838316100003
1604,,2001,3.8719457668
1605,,2002,3.8602296032999996
1606,,2003,3.8488177611400003
1607,,2004,3.8376044688699995
1608,,2005,3.82673934364
1609,,2006,3.83437045991
1610,,2007,3.84090236691
1611,,2008,3.8470646715900005
1612,,2009,3.85258862714
1613,,2010,3.85839001887
1614,,2011,3.82404108577
1615,,2012,3.7912469662599997
1616,,2013,3.75824824014
1617,,2014,3.72632752014
1618,,2015,3.69592397954
1619,,2016,3.66550126083
1620,,1990,4.3745333104
1621,,1991,4.38932790908
1622,,1992,4.407416292550002
1623,,1993,4.42742045394
1624,,1994,4.44555608154
1625,,1995,4.46643421487
1626,,1996,4.4656209519
1627,,1997,4.45968556655
1628,,1998,4.4602521393700005
1629,,1999,4.4575524508
1630,,2000,4.45833485965
1631,,2001,4.433069268680001
1632,,2002,4.40926970422
1633,,2003,4.38670632071
1634,,2004,4.36448588269
1635,,2005,4.3430583582
1636,,2006,4.3136852672
1637,,2007,4.28241461804
1638,,2008,4.25362612112
1639,,2009,4.22453188143
1640,,2010,4.19485850889
1641,,2011,4.19251233462
1642,,2012,4.1877786292499986
1643,,2013,4.1838142943599985
1644,,2014,4.18263784045
1645,,2015,4.1788712965400014
1646,,2016,4.17942664795
1647,,1990,4.52954550153
1648,,1991,4.5306788675
1649,,1992,4.5355785416500005
1650,,1993,4.5390393207000015
1651,,1994,4.54000931347
1652,,1995,4.54827250194
1653,,1996,4.5463318611600005
1654,,1997,4.54505660654
1655,,1998,4.54679875413
1656,,1999,4.546331670390001
1657,,2000,4.549382255299999
1658,,2001,4.54014174551
1659,,2002,4.53309675341
1660,,2003,4.52611575972
1661,,2004,4.52018807874
1662,,2005,4.51311790343
1663,,2006,4.4935626448
1664,,2007,4.471999585940001
1665,,2008,4.454140657719999
1666,,2009,4.43537777206
1667,,2010,4.418491883590001
1668,,2011,4.40729064453
1669,,2012,4.400764273
1670,,2013,4.389564693530001
1671,,2014,4.38060687214
1672,,2015,4.37092883554
1673,,2016,4.36594129945
1674,ECU,1990,3.1885698430400002
1675,ECU,1991,3.1955911035000004
1676,ECU,1992,3.20082709944
1677,ECU,1993,3.2074255800099998
1678,ECU,1994,3.2102931700800004
1679,ECU,1995,3.21770776485
1680,ECU,1996,3.22172033671
1681,ECU,1997,3.22691103413
1682,ECU,1998,3.22740141399
1683,ECU,1999,3.23237188183
1684,ECU,2000,3.23778450082
1685,ECU,2001,3.24098756402
1686,ECU,2002,3.24210912878
1687,ECU,2003,3.24825139761
1688,ECU,2004,3.2531839074099995
1689,ECU,2005,3.2588158433700003
1690,ECU,2006,3.2611171438200004
1691,ECU,2007,3.2578546744700003
1692,ECU,2008,3.26223596087
1693,ECU,2009,3.25993415287
1694,ECU,2010,3.26396397916
1695,ECU,2011,3.26836214581
1696,ECU,2012,3.26624569461
1697,ECU,2013,3.27303605853
1698,ECU,2014,3.2693461809900004
1699,ECU,2015,3.2667820416000004
1700,ECU,2016,3.2750929912999998
1701,EGY,1990,3.4684147869000004
1702,EGY,1991,3.45968116991
1703,EGY,1992,3.46096955082
1704,EGY,1993,3.4635584234900003
1705,EGY,1994,3.4643781170300003
1706,EGY,1995,3.4705929924400003
1707,EGY,1996,3.4447300637
1708,EGY,1997,3.4384518829400004
1709,EGY,1998,3.43068931805
1710,EGY,1999,3.42169670953
1711,EGY,2000,3.4086510946399997
1712,EGY,2001,3.41392263282
1713,EGY,2002,3.41574312627
1714,EGY,2003,3.41624997134
1715,EGY,2004,3.4180280677
1716,EGY,2005,3.4208085070300003
1717,EGY,2006,3.42648877541
1718,EGY,2007,3.4230508363100003
1719,EGY,2008,3.43502381614
1720,EGY,2009,3.43635171144
1721,EGY,2010,3.4405253417400004
1722,EGY,2011,3.4564959717500003
1723,EGY,2012,3.46703518226
1724,EGY,2013,3.4863451763
1725,EGY,2014,3.4961133973100003
1726,EGY,2015,3.5104282225800003
1727,EGY,2016,3.52918890456
1728,SLV,1990,3.41143200147
1729,SLV,1991,3.41979956197
1730,SLV,1992,3.42076503696
1731,SLV,1993,3.4279539051500003
1732,SLV,1994,3.4325294577400003
1733,SLV,1995,3.4328125977200004
1734,SLV,1996,3.4288829479400005
1735,SLV,1997,3.4187047937600004
1736,SLV,1998,3.4092771605400003
1737,SLV,1999,3.40577248519
1738,SLV,2000,3.3927938358499996
1739,SLV,2001,3.38163175729
1740,SLV,2002,3.3753830384800003
1741,SLV,2003,3.3641157112
1742,SLV,2004,3.3511213432600004
1743,SLV,2005,3.3369373419
1744,SLV,2006,3.3367798259
1745,SLV,2007,3.3373380324
1746,SLV,2008,3.33202106589
1747,SLV,2009,3.32369857117
1748,SLV,2010,3.3204365624000003
1749,SLV,2011,3.32306035628
1750,SLV,2012,3.3222185752099995
1751,SLV,2013,3.31994098708
1752,SLV,2014,3.3210242399400003
1753,SLV,2015,3.32054955057
1754,SLV,2016,3.31867339519
1755,,1990,4.52761506982
1756,,1991,4.513328898909999
1757,,1992,4.50309868352
1758,,1993,4.49293447566
1759,,1994,4.4818738917
1760,,1995,4.47512101604
1761,,1996,4.46862791321
1762,,1997,4.4665025707699995
1763,,1998,4.463540864850001
1764,,1999,4.46089173149
1765,,2000,4.46180511974
1766,,2001,4.42216187352
1767,,2002,4.38675478011
1768,,2003,4.351623055209999
1769,,2004,4.316380671169998
1770,,2005,4.28434532258
1771,,2006,4.2912641780400005
1772,,2007,4.29420147001
1773,,2008,4.30077347915
1774,,2009,4.306851430859999
1775,,2010,4.31623508194
1776,,2011,4.31491824544
1777,,2012,4.31753691442
1778,,2013,4.31936008905
1779,,2014,4.3213886090499996
1780,,2015,4.3241607303
1781,,2016,4.32926722924
1782,GNQ,1990,4.8017164809
1783,GNQ,1991,4.793034410030001
1784,GNQ,1992,4.79116041274
1785,GNQ,1993,4.785925999090001
1786,GNQ,1994,4.78570377866
1787,GNQ,1995,4.7863234317500005
1788,GNQ,1996,4.772589139119999
1789,GNQ,1997,4.75171327799
1790,GNQ,1998,4.740088040980001
1791,GNQ,1999,4.72108266561
1792,GNQ,2000,4.7135155825699995
1793,GNQ,2001,4.693687361449999
1794,GNQ,2002,4.689090874830001
1795,GNQ,2003,4.6727576410300005
1796,GNQ,2004,4.66083434403
1797,GNQ,2005,4.65099528352
1798,GNQ,2006,4.653744661369999
1799,GNQ,2007,4.65006278734
1800,GNQ,2008,4.65172699586
1801,GNQ,2009,4.65538119381
1802,GNQ,2010,4.6583604844
1803,GNQ,2011,4.64775557932
1804,GNQ,2012,4.655694159229999
1805,GNQ,2013,4.654533349599999
1806,GNQ,2014,4.65215708456
1807,GNQ,2015,4.65074612439
1808,GNQ,2016,4.65526649518
1809,ERI,1990,4.48716483855
1810,ERI,1991,4.480860284569999
1811,ERI,1992,4.48073852924
1812,ERI,1993,4.4741078436600015
1813,ERI,1994,4.47753088259
1814,ERI,1995,4.47703402055
1815,ERI,1996,4.46002026814
1816,ERI,1997,4.45553150924
1817,ERI,1998,4.44154379064
1818,ERI,1999,4.4375328839499995
1819,ERI,2000,4.42590309814
1820,ERI,2001,4.41543595622
1821,ERI,2002,4.41386309013
1822,ERI,2003,4.40774439582
1823,ERI,2004,4.40292676256
1824,ERI,2005,4.39967579685
1825,ERI,2006,4.39491580464
1826,ERI,2007,4.3855078471599995
1827,ERI,2008,4.3862537744
1828,ERI,2009,4.37591927925
1829,ERI,2010,4.37640617023
1830,ERI,2011,4.372096158040001
1831,ERI,2012,4.366684224009999
1832,ERI,2013,4.3660335403
1833,ERI,2014,4.364327905540001
1834,ERI,2015,4.36173727283
1835,ERI,2016,4.3623347194200015
1836,EST,1990,5.00522481979
1837,EST,1991,4.99869650868
1838,EST,1992,4.99194121605
1839,EST,1993,4.990646003769999
1840,EST,1994,4.99268782341
1841,EST,1995,4.98714942881
1842,EST,1996,4.98276677548
1843,EST,1997,4.962216038409999
1844,EST,1998,4.9582360236800005
1845,EST,1999,4.94797782288
1846,EST,2000,4.93377044577
1847,EST,2001,4.87134870466
1848,EST,2002,4.826378400059999
1849,EST,2003,4.7744089686
1850,EST,2004,4.72121632441
1851,EST,2005,4.6727918626600005
1852,EST,2006,4.6179416696599995
1853,EST,2007,4.56062473565
1854,EST,2008,4.5061383509
1855,EST,2009,4.44713925565
1856,EST,2010,4.39682322168
1857,EST,2011,4.367543014330001
1858,EST,2012,4.3400281307599995
1859,EST,2013,4.31297797058
1860,EST,2014,4.2905870219999995
1861,EST,2015,4.2626943183899995
1862,EST,2016,4.23893903993
1863,ETH,1990,4.644672911680001
1864,ETH,1991,4.6336839135900005
1865,ETH,1992,4.63607367042
1866,ETH,1993,4.63216226436
1867,ETH,1994,4.61763963792
1868,ETH,1995,4.62196325367
1869,ETH,1996,4.612400672490001
1870,ETH,1997,4.60270842259
1871,ETH,1998,4.5965575768699996
1872,ETH,1999,4.58954260554
1873,ETH,2000,4.58939740238
1874,ETH,2001,4.5775369049400005
1875,ETH,2002,4.57090055279
1876,ETH,2003,4.56503695915
1877,ETH,2004,4.55938500942
1878,ETH,2005,4.5504123746100005
1879,ETH,2006,4.53345331978
1880,ETH,2007,4.51295505714
1881,ETH,2008,4.496790122589998
1882,ETH,2009,4.47999577575
1883,ETH,2010,4.46753194368
1884,ETH,2011,4.44930684768
1885,ETH,2012,4.43570074409
1886,ETH,2013,4.41317532831
1887,ETH,2014,4.39412648358
1888,ETH,2015,4.3767260623199995
1889,ETH,2016,4.36789545476
1890,FJI,1990,3.34211609314
1891,FJI,1991,3.3488733951599996
1892,FJI,1992,3.3687902321200003
1893,FJI,1993,3.3768716511799997
1894,FJI,1994,3.3896326626100004
1895,FJI,1995,3.40475585772
1896,FJI,1996,3.4073897091500003
1897,FJI,1997,3.41627803473
1898,FJI,1998,3.42211761033
1899,FJI,1999,3.4288192358100003
1900,FJI,2000,3.4368392436
1901,FJI,2001,3.43352955001
1902,FJI,2002,3.4353068138599996
1903,FJI,2003,3.43308873151
1904,FJI,2004,3.4316126058800003
1905,FJI,2005,3.43175648428
1906,FJI,2006,3.4352306360900005
1907,FJI,2007,3.4357093472400004
1908,FJI,2008,3.4360441666600003
1909,FJI,2009,3.4342739223
1910,FJI,2010,3.4327181426999998
1911,FJI,2011,3.43008709021
1912,FJI,2012,3.42539399309
1913,FJI,2013,3.4235507360299997
1914,FJI,2014,3.4218572433500003
1915,FJI,2015,3.4189530919099997
1916,FJI,2016,3.4162483120800005
1917,FIN,1990,5.834067849139999
1918,FIN,1991,5.8284502175199995
1919,FIN,1992,5.8306183775500005
1920,FIN,1993,5.8366228806899985
1921,FIN,1994,5.83578930363
1922,FIN,1995,5.8339950824599995
1923,FIN,1996,5.7953502108400015
1924,FIN,1997,5.76362587277
1925,FIN,1998,5.72937040236
1926,FIN,1999,5.69037935273
1927,FIN,2000,5.66216444081
1928,FIN,2001,5.607185998130001
1929,FIN,2002,5.5597146626
1930,FIN,2003,5.503538481370001
1931,FIN,2004,5.44780080881
1932,FIN,2005,5.4022042062
1933,FIN,2006,5.3959979886700005
1934,FIN,2007,5.3882301754199995
1935,FIN,2008,5.384091024859999
1936,FIN,2009,5.377239422590001
1937,FIN,2010,5.36928524642
1938,FIN,2011,5.3340446213
1939,FIN,2012,5.30511349824
1940,FIN,2013,5.27956014818
1941,FIN,2014,5.249099202169999
1942,FIN,2015,5.22017276916
1943,FIN,2016,5.1930263905
1944,FRA,1990,4.88821878894
1945,FRA,1991,4.8555629179
1946,FRA,1992,4.82492628317
1947,FRA,1993,4.78678216129
1948,FRA,1994,4.75540473203
1949,FRA,1995,4.724197144100001
1950,FRA,1996,4.7095265921400005
1951,FRA,1997,4.68793972602
1952,FRA,1998,4.681423226180001
1953,FRA,1999,4.6723974963599995
1954,FRA,2000,4.65563615733
1955,FRA,2001,4.61974736593
1956,FRA,2002,4.583831567980001
1957,FRA,2003,4.5427256079900005
1958,FRA,2004,4.51218919247
1959,FRA,2005,4.4783681047199995
1960,FRA,2006,4.510244071
1961,FRA,2007,4.537933227240001
1962,FRA,2008,4.5657802371799985
1963,FRA,2009,4.61064361119
1964,FRA,2010,4.63729391536
1965,FRA,2011,4.61861762185
1966,FRA,2012,4.59281894324
1967,FRA,2013,4.57975560545
1968,FRA,2014,4.55990020393
1969,FRA,2015,4.5395645536
1970,FRA,2016,4.52254429104
1971,GAB,1990,4.72951251273
1972,GAB,1991,4.73070129085
1973,GAB,1992,4.74108222621
1974,GAB,1993,4.74118509036
1975,GAB,1994,4.74374241621
1976,GAB,1995,4.7539255234599995
1977,GAB,1996,4.75318101848
1978,GAB,1997,4.755215253209999
1979,GAB,1998,4.75520868351
1980,GAB,1999,4.753956795580001
1981,GAB,2000,4.76113646801
1982,GAB,2001,4.751607659569999
1983,GAB,2002,4.7475231878300015
1984,GAB,2003,4.7438273975700005
1985,GAB,2004,4.731308140009999
1986,GAB,2005,4.73029322952
1987,GAB,2006,4.7115131681
1988,GAB,2007,4.69269530166
1989,GAB,2008,4.67694791085
1990,GAB,2009,4.65749441899
1991,GAB,2010,4.64194585359
1992,GAB,2011,4.63156083668
1993,GAB,2012,4.62672104886
1994,GAB,2013,4.61333012741
1995,GAB,2014,4.6048902720300005
1996,GAB,2015,4.59746842948
1997,GAB,2016,4.5919069633100005
1998,GMB,1990,4.71761995918
1999,GMB,1991,4.722635712030001
2000,GMB,1992,4.72869529073
2001,GMB,1993,4.75127416466
2002,GMB,1994,4.759464776140001
2003,GMB,1995,4.78169543173
2004,GMB,1996,4.78081537182
2005,GMB,1997,4.784973072930001
2006,GMB,1998,4.78592140377
2007,GMB,1999,4.79299911933
2008,GMB,2000,4.79778290935
2009,GMB,2001,4.78851471871
2010,GMB,2002,4.7955589748000005
2011,GMB,2003,4.795218519850001
2012,GMB,2004,4.797638714420001
2013,GMB,2005,4.8002776560100004
2014,GMB,2006,4.7745661105199995
2015,GMB,2007,4.743577667329999
2016,GMB,2008,4.71674386809
2017,GMB,2009,4.68952246606
2018,GMB,2010,4.6717592661800005
2019,GMB,2011,4.67388027393
2020,GMB,2012,4.68370845995
2021,GMB,2013,4.6925408086100004
2022,GMB,2014,4.69882831318
2023,GMB,2015,4.70273804837
2024,GMB,2016,4.713219874569999
2025,GEO,1990,3.05828479012
2026,GEO,1991,3.04559809822
2027,GEO,1992,3.03836798767
2028,GEO,1993,3.02823310992
2029,GEO,1994,3.02003613212
2030,GEO,1995,3.0104140692000003
2031,GEO,1996,3.0121628355800003
2032,GEO,1997,3.0213322896900006
2033,GEO,1998,3.02826569537
2034,GEO,1999,3.0331275646499996
2035,GEO,2000,3.0418712158999996
2036,GEO,2001,3.0429656637
2037,GEO,2002,3.0488731627999996
2038,GEO,2003,3.05296011194
2039,GEO,2004,3.0589242195099997
2040,GEO,2005,3.06223044403
2041,GEO,2006,3.06360992545
2042,GEO,2007,3.06078318047
2043,GEO,2008,3.0590918176099997
2044,GEO,2009,3.06310813731
2045,GEO,2010,3.06170047158
2046,GEO,2011,3.05768776326
2047,GEO,2012,3.06261112496
2048,GEO,2013,3.0589235089
2049,GEO,2014,3.0616179545599995
2050,GEO,2015,3.0687737687500003
2051,GEO,2016,3.0681232214999996
2052,DEU,1990,4.175371555380001
2053,DEU,1991,4.16835224356
2054,DEU,1992,4.1573086126
2055,DEU,1993,4.147676752130001
2056,DEU,1994,4.14218154997
2057,DEU,1995,4.13021150546
2058,DEU,1996,4.1127421771099995
2059,DEU,1997,4.096663733530002
2060,DEU,1998,4.0822448727500005
2061,DEU,1999,4.05901307214
2062,DEU,2000,4.04634544916
2063,DEU,2001,4.07178666891
2064,DEU,2002,4.10232255229
2065,DEU,2003,4.1301631838
2066,DEU,2004,4.16201661517
2067,DEU,2005,4.1882121778
2068,DEU,2006,4.18345871209
2069,DEU,2007,4.178718244430001
2070,DEU,2008,4.172290557569999
2071,DEU,2009,4.16574169781
2072,DEU,2010,4.16256143818
2073,DEU,2011,4.1662434588
2074,DEU,2012,4.17165603881
2075,DEU,2013,4.18468932687
2076,DEU,2014,4.18284895302
2077,DEU,2015,4.19048367239
2078,DEU,2016,4.19688148421
2079,GHA,1990,3.90948070003
2080,GHA,1991,3.90509968398
2081,GHA,1992,3.89377109164
2082,GHA,1993,3.88985551087
2083,GHA,1994,3.8868038611
2084,GHA,1995,3.88638593492
2085,GHA,1996,3.8921967389599996
2086,GHA,1997,3.89729924079
2087,GHA,1998,3.9078709251999997
2088,GHA,1999,3.91075895676
2089,GHA,2000,3.9167846134199995
2090,GHA,2001,3.918526409140001
2091,GHA,2002,3.9256485390400004
2092,GHA,2003,3.92571689688
2093,GHA,2004,3.9365276911300002
2094,GHA,2005,3.93884664927
2095,GHA,2006,3.9372723121900006
2096,GHA,2007,3.9332888298900004
2097,GHA,2008,3.92458504692
2098,GHA,2009,3.9269499715099996
2099,GHA,2010,3.92001166589
2100,GHA,2011,3.9213394925
2101,GHA,2012,3.91930041964
2102,GHA,2013,3.9152742779400005
2103,GHA,2014,3.91717394044
2104,GHA,2015,3.9212607261900003
2105,GHA,2016,3.9176235054800004
2106,GRC,1990,4.40442562487
2107,GRC,1991,4.388024875479998
2108,GRC,1992,4.35899010107
2109,GRC,1993,4.34038592565
2110,GRC,1994,4.3197947269200005
2111,GRC,1995,4.29961343897
2112,GRC,1996,4.3559660878
2113,GRC,1997,4.40929298389
2114,GRC,1998,4.460916119979999
2115,GRC,1999,4.52521710639
2116,GRC,2000,4.58056504405
2117,GRC,2001,4.607827905640001
2118,GRC,2002,4.633736498729999
2119,GRC,2003,4.66079455803
2120,GRC,2004,4.6842277167100015
2121,GRC,2005,4.71139037727
2122,GRC,2006,4.69832201009
2123,GRC,2007,4.68909943323
2124,GRC,2008,4.6712533588800005
2125,GRC,2009,4.65763609097
2126,GRC,2010,4.6431658886200005
2127,GRC,2011,4.6196795207
2128,GRC,2012,4.584549903359999
2129,GRC,2013,4.559169048399999
2130,GRC,2014,4.5276146847200005
2131,GRC,2015,4.4944937323900005
2132,GRC,2016,4.46628771367
2133,GRL,1990,6.553745750620002
2134,GRL,1991,6.615132854650001
2135,GRL,1992,6.670865010590001
2136,GRL,1993,6.734030958129998
2137,GRL,1994,6.793554725589999
2138,GRL,1995,6.85467566196
2139,GRL,1996,6.836169225820002
2140,GRL,1997,6.82205874228
2141,GRL,1998,6.8151295016199995
2142,GRL,1999,6.80066912222
2143,GRL,2000,6.783175470240001
2144,GRL,2001,6.762597530260002
2145,GRL,2002,6.74367639153
2146,GRL,2003,6.72084513274
2147,GRL,2004,6.7109584197
2148,GRL,2005,6.6869277075
2149,GRL,2006,6.68298895006
2150,GRL,2007,6.67007469648
2151,GRL,2008,6.665276426949999
2152,GRL,2009,6.660953131139999
2153,GRL,2010,6.64995418189
2154,GRL,2011,6.60630216156
2155,GRL,2012,6.573467633080001
2156,GRL,2013,6.5312680933300005
2157,GRL,2014,6.494880215399999
2158,GRL,2015,6.4529940220599995
2159,GRL,2016,6.414756944580001
2160,GRD,1990,3.2677036615400006
2161,GRD,1991,3.26584450697
2162,GRD,1992,3.27397318431
2163,GRD,1993,3.2734471152399998
2164,GRD,1994,3.28435904025
2165,GRD,1995,3.2851928180400005
2166,GRD,1996,3.29223269205
2167,GRD,1997,3.3065752956299996
2168,GRD,1998,3.3185208564599997
2169,GRD,1999,3.3236807558
2170,GRD,2000,3.3399617114600004
2171,GRD,2001,3.3432855267400003
2172,GRD,2002,3.35149998116
2173,GRD,2003,3.35741621302
2174,GRD,2004,3.3680191213099997
2175,GRD,2005,3.37317479924
2176,GRD,2006,3.36596101809
2177,GRD,2007,3.35661132403
2178,GRD,2008,3.3459316090600004
2179,GRD,2009,3.33249158044
2180,GRD,2010,3.3221648578900003
2181,GRD,2011,3.32116717769
2182,GRD,2012,3.3208142570000003
2183,GRD,2013,3.32129302389
2184,GRD,2014,3.3166839476
2185,GRD,2015,3.31749545165
2186,GRD,2016,3.3190611113
2187,GUM,1990,3.6403977602800004
2188,GUM,1991,3.6832589589199998
2189,GUM,1992,3.7113511716
2190,GUM,1993,3.73476250819
2191,GUM,1994,3.7584275878199995
2192,GUM,1995,3.7743462495699998
2193,GUM,1996,3.7793000830000003
2194,GUM,1997,3.77592635661
2195,GUM,1998,3.777193880460001
2196,GUM,1999,3.7801233820199998
2197,GUM,2000,3.777638901670001
2198,GUM,2001,3.78476484232
2199,GUM,2002,3.78346153479
2200,GUM,2003,3.78350157951
2201,GUM,2004,3.7872285345199996
2202,GUM,2005,3.79172547324
2203,GUM,2006,3.8052899236699997
2204,GUM,2007,3.8202895012300004
2205,GUM,2008,3.8342752396499997
2206,GUM,2009,3.84923508099
2207,GUM,2010,3.86393870696
2208,GUM,2011,3.85774673648
2209,GUM,2012,3.8561956234400006
2210,GUM,2013,3.8519893871599997
2211,GUM,2014,3.849818118
2212,GUM,2015,3.84923758517
2213,GUM,2016,3.84359525678
2214,GTM,1990,3.56040985641
2215,GTM,1991,3.57419187071
2216,GTM,1992,3.5992047561
2217,GTM,1993,3.62255569742
2218,GTM,1994,3.64774953931
2219,GTM,1995,3.67585700595
2220,GTM,1996,3.7043950039099998
2221,GTM,1997,3.7413034382
2222,GTM,1998,3.77134336922
2223,GTM,1999,3.80449314229
2224,GTM,2000,3.84812994131
2225,GTM,2001,3.83576754754
2226,GTM,2002,3.83342843529
2227,GTM,2003,3.830242057480001
2228,GTM,2004,3.82330228161
2229,GTM,2005,3.82110994455
2230,GTM,2006,3.79067742625
2231,GTM,2007,3.75426164085
2232,GTM,2008,3.72923159148
2233,GTM,2009,3.69591260978
2234,GTM,2010,3.6698623990800003
2235,GTM,2011,3.6421126308800007
2236,GTM,2012,3.61715516704
2237,GTM,2013,3.5899737823300004
2238,GTM,2014,3.5681760463
2239,GTM,2015,3.5436342891199994
2240,GTM,2016,3.5237886632600004
2241,GIN,1990,4.015740717869999
2242,GIN,1991,4.01155635357
2243,GIN,1992,4.01543642665
2244,GIN,1993,4.01112250143
2245,GIN,1994,4.01192687425
2246,GIN,1995,4.013911288380001
2247,GIN,1996,4.01859398705
2248,GIN,1997,4.02624373368
2249,GIN,1998,4.03553798835
2250,GIN,1999,4.0399436928600005
2251,GIN,2000,4.04744144696
2252,GIN,2001,4.04370138682
2253,GIN,2002,4.0510923219400015
2254,GIN,2003,4.048651326619999
2255,GIN,2004,4.0527653162599995
2256,GIN,2005,4.05613593424
2257,GIN,2006,4.0577015340300004
2258,GIN,2007,4.06413512973
2259,GIN,2008,4.06429604783
2260,GIN,2009,4.0637737935099985
2261,GIN,2010,4.06715087433
2262,GIN,2011,4.06611641605
2263,GIN,2012,4.070016117340001
2264,GIN,2013,4.0667678914100005
2265,GIN,2014,4.06664987344
2266,GIN,2015,4.0673296838700015
2267,GIN,2016,4.0676877463
2268,GNB,1990,4.094586487719999
2269,GNB,1991,4.09579243601
2270,GNB,1992,4.0951434091
2271,GNB,1993,4.09869719306
2272,GNB,1994,4.0982666659
2273,GNB,1995,4.1030518125
2274,GNB,1996,4.10352040685
2275,GNB,1997,4.1078516674399985
2276,GNB,1998,4.1175577809699995
2277,GNB,1999,4.12965827258
2278,GNB,2000,4.132441141619999
2279,GNB,2001,4.13712556795
2280,GNB,2002,4.139010058919999
2281,GNB,2003,4.1449821720000015
2282,GNB,2004,4.1460247823500005
2283,GNB,2005,4.154844284369998
2284,GNB,2006,4.16086443235
2285,GNB,2007,4.162737869730001
2286,GNB,2008,4.16725345625
2287,GNB,2009,4.17648760835
2288,GNB,2010,4.1846874946599995
2289,GNB,2011,4.18165057861
2290,GNB,2012,4.18616137272
2291,GNB,2013,4.18428805294
2292,GNB,2014,4.189570862
2293,GNB,2015,4.18697553083
2294,GNB,2016,4.192143235990001
2295,GUY,1990,4.41808760205
2296,GUY,1991,4.457474089470001
2297,GUY,1992,4.49932607862
2298,GUY,1993,4.53704829616
2299,GUY,1994,4.57777207947
2300,GUY,1995,4.61794911333
2301,GUY,1996,4.65640624449
2302,GUY,1997,4.6906374583199995
2303,GUY,1998,4.73042846371
2304,GUY,1999,4.772260199230001
2305,GUY,2000,4.81687623358
2306,GUY,2001,4.844458009089999
2307,GUY,2002,4.87754276879
2308,GUY,2003,4.9042999291300005
2309,GUY,2004,4.941023652169999
2310,GUY,2005,4.98055244649
2311,GUY,2006,4.990068472830001
2312,GUY,2007,4.99970739261
2313,GUY,2008,5.01257818763
2314,GUY,2009,5.02048482279
2315,GUY,2010,5.02808867665
2316,GUY,2011,5.00291187179
2317,GUY,2012,4.9767321354
2318,GUY,2013,4.9522347597300005
2319,GUY,2014,4.93539938673
2320,GUY,2015,4.91188460297
2321,GUY,2016,4.8928783321600005
2322,HTI,1990,3.60427214633
2323,HTI,1991,3.61015504074
2324,HTI,1992,3.61678611063
2325,HTI,1993,3.62150837552
2326,HTI,1994,3.62616809209
2327,HTI,1995,3.6347717424300003
2328,HTI,1996,3.62889168742
2329,HTI,1997,3.62775991931
2330,HTI,1998,3.62420100272
2331,HTI,1999,3.61807339139
2332,HTI,2000,3.61660801125
2333,HTI,2001,3.61262626215
2334,HTI,2002,3.6146780816199993
2335,HTI,2003,3.61060809073
2336,HTI,2004,3.60834897186
2337,HTI,2005,3.6071702819900002
2338,HTI,2006,3.60596110469
2339,HTI,2007,3.6012776646
2340,HTI,2008,3.59980750942
2341,HTI,2009,3.59872824979
2342,HTI,2010,3.5991248335800003
2343,HTI,2011,3.5930562379900004
2344,HTI,2012,3.5966814854300004
2345,HTI,2013,3.5941011459700003
2346,HTI,2014,3.59152672682
2347,HTI,2015,3.5917576000800002
2348,HTI,2016,3.5901522134599997
2349,,1990,4.26829311519
2350,,1991,4.26320691299
2351,,1992,4.2599457763999995
2352,,1993,4.256324339719999
2353,,1994,4.254706571580001
2354,,1995,4.25211286415
2355,,1996,4.257770094830001
2356,,1997,4.26574245182
2357,,1998,4.2764376712
2358,,1999,4.286329765
2359,,2000,4.2997589425200005
2360,,2001,4.30008068479
2361,,2002,4.30213498228
2362,,2003,4.3041770575100005
2363,,2004,4.30598895274
2364,,2005,4.309856149680001
2365,,2006,4.31116797886
2366,,2007,4.31138957811
2367,,2008,4.310902679740001
2368,,2009,4.3118140574199995
2369,,2010,4.3134443768
2370,,2011,4.3184146647000015
2371,,2012,4.3219498532200005
2372,,2013,4.328662865859999
2373,,2014,4.3326916411799985
2374,,2015,4.3364677377
2375,,2016,4.3421226736800005
2376,,1990,3.36924939832
2377,,1991,3.36740901451
2378,,1992,3.36811134762
